cricinfo_id,fetch_status,fetch_error,meta_full_name,meta_known_as,meta_country,meta_dob,meta_birthplace,meta_batting_style,batting_hand,meta_bowling_style,bowling_hand,bowling_type,meta_playing_role,fetched_at,name,full_name,country,dob,batting_style,bowling_style
751695,success,,Chaudhary Akram,Chaudhary Akram,Norway,2004-09-13,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:30.37586,Chaudhary Akram,Chaudhary Akram,Norway,2004-09-13,Right-hand bat,Right-arm medium
11875,success,,David Denton,Lucky Denton,England,1874-07-04,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:14:31.837734,Lucky Denton,David Denton,England,1874-07-04,Right-hand bat,Right-arm medium-fast
1459927,success,,Dosso Issiaka,Dosso Issiaka,Ivory Coast,1983-01-13,,Right-hand bat,right,,,,,2026-06-10 03:14:33.299699,Dosso Issiaka,Dosso Issiaka,Ivory Coast,1983-01-13,Right-hand bat,
1441658,success,,Dinesh Matla,Dinesh Matla,Slovenia,1994-08-27,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:14:34.761839,Dinesh Matla,Dinesh Matla,Slovenia,1994-08-27,Right-hand bat,Right-arm offbreak
1151262,success,,David Uwimana,David Uwimana,Rwanda,1997-09-01,,Right-hand bat,right,,,,,2026-06-10 03:14:36.228282,David Uwimana,David Uwimana,Rwanda,1997-09-01,Right-hand bat,
334250,success,,Deunte Akil Pearman Darrell,Deunte Darrell,Bermuda,1992-09-20,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:37.690429,Deunte Darrell,Deunte Akil Pearman Darrell,Bermuda,1992-09-20,Right-hand bat,Right-arm medium
28755,success,,Dattajirao Krishnarao Gaekwad,Datta Gaekwad,India,1928-10-27,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:40.547333,Datta Gaekwad,Dattajirao Krishnarao Gaekwad,India,1928-10-27,Right-hand bat,Right-arm medium
1482331,success,,Daksh Pratap Singh Tyagi,Daksh Tyagi,Singapore,2007-04-11,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 03:14:42.009449,Daksh Tyagi,Daksh Pratap Singh Tyagi,Singapore,2007-04-11,Right-hand bat,Legbreak googly
38064,success,,David Robert O'Sullivan,David O'Sullivan,New Zealand,1944-11-16,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 03:14:43.471487,David O'Sullivan,David Robert O'Sullivan,New Zealand,1944-11-16,Right-hand bat,Slow left-arm orthodox
1387431,success,,Eshan Karimi,Eshan Karimi,Denmark,2005-02-17,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 03:14:44.933555,Eshan Karimi,Eshan Karimi,Denmark,2005-02-17,Right-hand bat,Slow left-arm orthodox
6555,success,,,,,,,,,,,,,2026-06-10 03:14:46.395443,,,,,,
552881,success,,Elmore Howard Hutchinson,Elmore Hutchinson,United States of America,1982-08-11,,Right-hand bat,right,Left-arm fast-medium,left,pace,,2026-06-10 03:14:48.351507,Elmore Hutchinson,Elmore Howard Hutchinson,United States of America,1982-08-11,Right-hand bat,Left-arm fast-medium
678843,success,,Emily J Smith,Emily Smith,Australia,1995-01-09,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:49.906867,Emily Smith,Emily J Smith,Australia,1995-01-09,Right-hand bat,Right-arm medium
5258,success,,Eric Walter Freeman,Eric Freeman,Australia,1944-07-13,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:14:51.373425,Eric Freeman,Eric Walter Freeman,Australia,1944-07-13,Right-hand bat,Right-arm fast-medium
1320553,success,,Elias Hasan,Elias Hasan,Estonia,1997-12-20,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:52.835969,Elias Hasan,Elias Hasan,Estonia,1997-12-20,Right-hand bat,Right-arm medium
520289,success,,Faisal Khaliq,Faisal Khaliq,Belgium,1994-07-30,,,,,,,,2026-06-10 03:14:54.297984,Faisal Khaliq,Faisal Khaliq,Belgium,1994-07-30,,
12875,success,,Frank Rowbotham Foster,Frank Foster,England,1889-01-31,,Right-hand bat,right,Left-arm fast-medium,left,pace,,2026-06-10 03:14:57.165959,Frank Foster,Frank Rowbotham Foster,England,1889-01-31,Right-hand bat,Left-arm fast-medium
1438863,success,,Faraaz Mehti Abbas,Faraaz Mehti Abbas,Finland,1998-04-12,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:14:58.828444,Faraaz Mehti Abbas,Faraaz Mehti Abbas,Finland,1998-04-12,Right-hand bat,Right-arm medium
1535271,success,,Flynn Zahra,Flynn Zahra,Malta,2006-10-11,,Right-hand bat,right,,,,,2026-06-10 03:15:00.290806,Flynn Zahra,Flynn Zahra,Malta,2006-10-11,Right-hand bat,
1193271,success,,Guido Angeletti,Guido Angeletti,Argentina,2003-09-30,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:01.953115,Guido Angeletti,Guido Angeletti,Argentina,2003-09-30,Right-hand bat,Right-arm medium
893351,success,,Greigor Caisley,Greigor Caisley,Brazil,1977-04-22,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:03.415253,Greigor Caisley,Greigor Caisley,Brazil,1977-04-22,Right-hand bat,Right-arm medium
36308,success,,Grant Eric Bradburn,Grant Bradburn,New Zealand,1966-05-26,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:15:04.877287,Grant Bradburn,Grant Eric Bradburn,New Zealand,1966-05-26,Right-hand bat,Right-arm offbreak
247008,success,,George Hubert O'Brien,George O'Brien,Bermuda,1984-09-16,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:15:06.339732,George O'Brien,George Hubert O'Brien,Bermuda,1984-09-16,Right-hand bat,Right-arm fast-medium
38747,success,,Gordon Lindsay Weir,'Dad' Weir,New Zealand,1908-06-02,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:08.207407,'Dad' Weir,Gordon Lindsay Weir,New Zealand,1908-06-02,Right-hand bat,Right-arm medium
51457,success,,George Stephen Camacho,Steve Camacho,West Indies,1945-10-15,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 03:15:10.083865,Steve Camacho,George Stephen Camacho,West Indies,1945-10-15,Right-hand bat,Legbreak googly
637496,success,,Gurdeep Singh Bhagat,Gurdeep Singh,Kenya,1998-01-19,,Left-hand bat,left,Legbreak,,spin,,2026-06-10 03:15:11.809387,Gurdeep Singh,Gurdeep Singh Bhagat,Kenya,1998-01-19,Left-hand bat,Legbreak
1281563,success,,Gurpratap Singh,Gurpratap Singh,Cyprus,1994-08-12,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:15:14.647544,Gurpratap Singh,Gurpratap Singh,Cyprus,1994-08-12,Right-hand bat,Right-arm medium-fast
1198879,success,,Honey Gori,Honey Gori,Czech Republic,1990-11-10,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:16.109516,Honey Gori,Honey Gori,Czech Republic,1990-11-10,Right-hand bat,Right-arm medium
24923,success,,Hendrik-Jan Christiaan Mol,Henk-Jan Mol,Netherlands,1977-03-29,,Left-hand bat,left,Left-arm medium,left,pace,,2026-06-10 03:15:17.571637,Henk-Jan Mol,Hendrik-Jan Christiaan Mol,Netherlands,1977-03-29,Left-hand bat,Left-arm medium
638713,success,,Hamish John William Gardiner,Hamish Gardiner,Scotland,1991-01-04,,Right-hand bat,right,,,,,2026-06-10 03:15:19.034933,Hamish Gardiner,Hamish John William Gardiner,Scotland,1991-01-04,Right-hand bat,
5637,success,,Hunter Scott Thomas Laurie Hendry,Stork Hendry,Australia,1895-05-24,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:15:20.532847,Stork Hendry,Hunter Scott Thomas Laurie Hendry,Australia,1895-05-24,Right-hand bat,Right-arm fast-medium
36825,success,,Heath Te-Ihi-O-Te-Rangi Davis,Heath Davis,New Zealand,1971-11-30,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 03:15:21.994862,Heath Davis,Heath Te-Ihi-O-Te-Rangi Davis,New Zealand,1971-11-30,Right-hand bat,Right-arm fast
384518,success,,,,,,,,,,,,,2026-06-10 03:15:23.461525,,,,,,
420430,success,,Ibrahim Kamara,Ibrahim Kamara,Sierra Leone,1992-12-14,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 03:15:25.124035,Ibrahim Kamara,Ibrahim Kamara,Sierra Leone,1992-12-14,Left-hand bat,Right-arm medium
4652,success,,Ian David Craig,Ian Craig,Australia,1935-06-12,,Right-hand bat,right,,,,,2026-06-10 03:15:26.5863,Ian Craig,Ian David Craig,Australia,1935-06-12,Right-hand bat,
51303,success,,Ivanhoe Mordecai Barrow,Ivan Barrow,West Indies,1911-01-16,,Right-hand bat,right,,,,,2026-06-10 03:15:28.049566,Ivan Barrow,Ivanhoe Mordecai Barrow,West Indies,1911-01-16,Right-hand bat,
1487325,success,,Iftikhar Kankhel,Iftikhar Kankhel,Belgium,2005-03-28,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:30.848536,Iftikhar Kankhel,Iftikhar Kankhel,Belgium,2005-03-28,Right-hand bat,Right-arm medium
1217291,success,,Imran Yousaf,Imran Yousaf,Saudi Arabia,1987-12-20,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 03:15:32.310615,Imran Yousaf,Imran Yousaf,Saudi Arabia,1987-12-20,Right-hand bat,Legbreak googly
1318207,success,,Itibarshah Deedar,Itibarshah Deedar,Austria,2002-10-12,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:33.772599,Itibarshah Deedar,Itibarshah Deedar,Austria,2002-10-12,Right-hand bat,Right-arm medium
1493418,success,,Joshua Dowling,Joshua Dowling,Bulgaria,2009-01-11,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:35.234907,Joshua Dowling,Joshua Dowling,Bulgaria,2009-01-11,Right-hand bat,Right-arm medium
1427052,success,,Juanoy Drysdale,Juanoy Drysdale,United States of America,1992-01-05,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:36.696975,Juanoy Drysdale,Juanoy Drysdale,United States of America,1992-01-05,Right-hand bat,Right-arm medium
23759,success,,Jekon Edness,Jekon Edness,Bermuda,1983-09-13,,Right-hand bat,right,,,,,2026-06-10 03:15:38.163304,Jekon Edness,Jekon Edness,Bermuda,1983-09-13,Right-hand bat,
1163179,success,,Jordi Henry,Jordi Henry,St Helena,1999-02-16,,,,,,,,2026-06-10 03:15:40.226575,Jordi Henry,Jordi Henry,St Helena,1999-02-16,,
625629,success,,Jagnauth Jagroo,Jagnauth Jagroo,Bahamas,1993-01-15,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:15:41.688868,Jagnauth Jagroo,Jagnauth Jagroo,Bahamas,1993-01-15,Right-hand bat,Right-arm offbreak
1484550,success,,James Pickering,James Pickering,Cook Islands,1998-11-05,,Left-hand bat,left,,,,,2026-06-10 03:15:43.151029,James Pickering,James Pickering,Cook Islands,1998-11-05,Left-hand bat,
1422906,success,,Jermal Proctor,Jermal Proctor,Bermuda,2005-09-16,,Right-hand bat,right,,,,,2026-06-10 03:15:44.613041,Jermal Proctor,Jermal Proctor,Bermuda,2005-09-16,Right-hand bat,
8260,success,,John Worrall,Jack Worrall,Australia,1860-06-20,,Right-hand bat,right,Right-arm slow (roundarm),right,,,2026-06-10 03:15:47.601649,Jack Worrall,John Worrall,Australia,1860-06-20,Right-hand bat,Right-arm slow (roundarm)
19423,success,,John David Benbow Robertson,Jack Robertson,England,1917-02-22,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:15:49.064782,Jack Robertson,John David Benbow Robertson,England,1917-02-22,Right-hand bat,Right-arm offbreak
52927,success,,James Edward Derrick Sealy,Derek Sealy,West Indies,1912-09-11,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:15:50.58987,Derek Sealy,James Edward Derrick Sealy,West Indies,1912-09-11,Right-hand bat,Right-arm medium
498582,success,,Jason Franswyn Smith,Jason Smith,South Africa,1994-10-11,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:15:52.052977,Jason Smith,Jason Franswyn Smith,South Africa,1994-10-11,Right-hand bat,Right-arm medium-fast
298195,success,,Jan Hendrik Stander,Jan Stander,Scotland,1982-01-04,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:15:53.518512,Jan Stander,Jan Hendrik Stander,Scotland,1982-01-04,Right-hand bat,Right-arm medium-fast
12877,success,,James Savin Foster,James Foster,England,1980-04-15,,Right-hand bat,right,,,,,2026-06-10 03:15:54.98148,James Foster,James Savin Foster,England,1980-04-15,Right-hand bat,
46736,success,,Joseph Titus Partridge,Joe Partridge,South Africa,1932-12-09,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:15:56.44403,Joe Partridge,Joseph Titus Partridge,South Africa,1932-12-09,Right-hand bat,Right-arm fast-medium
38399,success,,John Trevor Sparling,John Sparling,New Zealand,1938-07-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:15:57.906543,John Sparling,John Trevor Sparling,New Zealand,1938-07-24,Right-hand bat,Right-arm offbreak
1063728,success,,Kyle Christie,Kyle Christie,Hong Kong,1993-04-20,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:15:59.387424,Kyle Christie,Kyle Christie,Hong Kong,1993-04-20,Right-hand bat,Right-arm medium-fast
308388,success,,Karabo Modise,Karabo Modise,Botswana,1988-07-20,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 03:16:00.881844,Karabo Modise,Karabo Modise,Botswana,1988-07-20,Left-hand bat,Slow left-arm orthodox
37487,success,,Kenneth Cecil James,Ken James,New Zealand,1904-03-12,,Right-hand bat,right,,,,,2026-06-10 03:16:03.749352,Ken James,Kenneth Cecil James,New Zealand,1904-03-12,Right-hand bat,
1459938,success,,Kone Moussa Abdoul Aziz,Kone Aziz,Ivory Coast,2007-10-19,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:16:05.211396,Kone Aziz,Kone Moussa Abdoul Aziz,Ivory Coast,2007-10-19,Right-hand bat,Right-arm medium-fast
232443,success,,Keegan Orry Meth,Keegan Meth,Zimbabwe,1988-02-08,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:16:06.673264,Keegan Meth,Keegan Orry Meth,Zimbabwe,1988-02-08,Right-hand bat,Right-arm medium-fast
623636,success,,Kamran Ghulam,Kamran Ghulam,Pakistan,1995-10-10,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 03:16:08.135146,Kamran Ghulam,Kamran Ghulam,Pakistan,1995-10-10,Right-hand bat,Slow left-arm orthodox
1344843,success,,Kashif Siddique,Kashif Siddique,Saudi Arabia,1989-04-04,,Left-hand bat,left,,,,,2026-06-10 03:16:09.601955,Kashif Siddique,Kashif Siddique,Saudi Arabia,1989-04-04,Left-hand bat,
1046643,success,,Kuldeep Lal,Kuldeep Lal,Spain,1996-07-28,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:16:11.065328,Kuldeep Lal,Kuldeep Lal,Spain,1996-07-28,Right-hand bat,Right-arm offbreak
1413607,success,,Kulwinderjeet Singh,Kulwinderjeet Singh,Philippines,1989-10-12,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:12.527562,Kulwinderjeet Singh,Kulwinderjeet Singh,Philippines,1989-10-12,Right-hand bat,Right-arm medium
1345189,success,,Lassina Berthe,Lassina Berthe,Mali,1997-12-31,,Left-hand bat,left,Right-arm medium-fast,right,pace,,2026-06-10 03:16:13.989413,Lassina Berthe,Lassina Berthe,Mali,1997-12-31,Left-hand bat,Right-arm medium-fast
1509238,success,,Luiz Gabriel Moras Frazao,Luiz Gabriel Moras,Brazil,2009-01-26,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:15.477409,Luiz Gabriel Moras,Luiz Gabriel Moras Frazao,Brazil,2009-01-26,Right-hand bat,Right-arm medium
1497624,success,,Lovedeep Singh Bhullar,Lovedeep Singh,Cyprus,1998-10-17,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:16.945089,Lovedeep Singh,Lovedeep Singh Bhullar,Cyprus,1998-10-17,Right-hand bat,Right-arm medium
631264,success,,Munis S Ansari,Munis Ansari,Oman,1984-04-01,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:16:19.915624,Munis Ansari,Munis S Ansari,Oman,1984-04-01,Right-hand bat,Right-arm fast-medium
585160,success,,Michael Badenhorst,Michael Badenhorst,Botswana,2006-04-04,,,,,,,,2026-06-10 03:16:21.37747,Michael Badenhorst,Michael Badenhorst,Botswana,2006-04-04,,
1163135,success,,Mthimkhulu Leporoporo,Mthimkhulu Leporoporo,Lesotho,1998-07-27,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:23.240865,Mthimkhulu Leporoporo,Mthimkhulu Leporoporo,Lesotho,1998-07-27,Right-hand bat,Right-arm medium
47700,success,,Martin van Jaarsveld,Martin van Jaarsveld,South Africa,1974-06-18,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:24.707079,Martin van Jaarsveld,Martin van Jaarsveld,South Africa,1974-06-18,Right-hand bat,Right-arm medium
1378460,success,,Manussur Alexandre Algi,Manussur Algi,Mozambique,2004-09-28,,Left-hand bat,left,Left-arm medium,left,pace,,2026-06-10 03:16:26.16913,Manussur Algi,Manussur Alexandre Algi,Mozambique,2004-09-28,Left-hand bat,Left-arm medium
229954,success,,Mark Daniel Stoneman,Mark Stoneman,England,1987-06-26,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 03:16:27.631242,Mark Stoneman,Mark Daniel Stoneman,England,1987-06-26,Left-hand bat,Right-arm offbreak
338987,success,,Mario Flora Manjate,Mario Manjate,Mozambique,1996-02-18,,Right-hand bat,right,,,,,2026-06-10 03:16:29.093152,Mario Manjate,Mario Flora Manjate,Mozambique,1996-02-18,Right-hand bat,
1027781,success,,Matthew James Potts,Matthew Potts,England,1998-10-29,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:16:30.555036,Matthew Potts,Matthew James Potts,England,1998-10-29,Right-hand bat,Right-arm fast-medium
1101859,success,,Mamoon Latif,Mamoon Latif,Belgium,1992-08-09,,Left-hand bat,left,,,,,2026-06-10 03:16:32.016826,Mamoon Latif,Mamoon Latif,Belgium,1992-08-09,Left-hand bat,
402212,success,,Manoj Adhikari,Manoj Adhikari,Bhutan,1989-12-12,,Right-hand bat,right,,,,,2026-06-10 03:16:34.101606,Manoj Adhikari,Manoj Adhikari,Bhutan,1989-12-12,Right-hand bat,
455469,success,,Mohammad Amin,Mohammad Amin,Kuwait,1987-05-02,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:16:36.977399,Mohammad Amin,Mohammad Amin,Kuwait,1987-05-02,Right-hand bat,Right-arm offbreak
243073,success,,Mohammad Kashif,Mohammad Kashif,Netherlands,1984-12-03,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:16:38.439289,Mohammad Kashif,Mohammad Kashif,Netherlands,1984-12-03,Right-hand bat,Right-arm offbreak
1530388,success,,Mohammad Khan Rafah,Mohammad Khan Rafah,France,2002-10-05,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:39.905611,Mohammad Khan Rafah,Mohammad Khan Rafah,France,2002-10-05,Right-hand bat,Right-arm medium
25601,success,,Mohammad Tauqir,Mohammad Tauqir,United Arab Emirates,1972-01-14,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:16:41.429984,Mohammad Tauqir,Mohammad Tauqir,United Arab Emirates,1972-01-14,Right-hand bat,Right-arm offbreak
41299,success,,Mohammad Zahid,Mohammad Zahid,Pakistan,1976-08-02,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 03:16:42.892047,Mohammad Zahid,Mohammad Zahid,Pakistan,1976-08-02,Right-hand bat,Right-arm fast-medium
1434877,success,,Muhammad Burhan,Muhammad Burhan,Hungary,2000-07-05,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:44.354227,Muhammad Burhan,Muhammad Burhan,Hungary,2000-07-05,Right-hand bat,Right-arm medium
893445,success,,Muhammad Umar Saleem,Muhammad Saleem,Brazil,1988-01-02,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 03:16:45.816202,Muhammad Saleem,Muhammad Umar Saleem,Brazil,1988-01-02,Left-hand bat,Right-arm medium
1143151,success,,Muhammed Manga,Muhammed Manga,Gambia,2001-12-03,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:47.278214,Muhammed Manga,Muhammed Manga,Gambia,2001-12-03,Right-hand bat,Right-arm medium
1143154,success,,Mustapha Suwareh,Mustapha Suwareh,Gambia,2001-08-29,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:48.740236,Mustapha Suwareh,Mustapha Suwareh,Gambia,2001-08-29,Right-hand bat,Right-arm medium
1287105,success,,Nikunj Ahir,Nikunj Ahir,Panama,1998-06-08,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 03:16:50.210625,Nikunj Ahir,Nikunj Ahir,Panama,1998-06-08,Right-hand bat,Right-arm medium-fast
700167,success,,Navdeep Amarjeet Saini,Navdeep Saini,India,1992-11-23,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 03:16:53.108999,Navdeep Saini,Navdeep Amarjeet Saini,India,1992-11-23,Right-hand bat,Right-arm fast
1488000,success,,Natim Hassam,Natim Hassam,Portugal,1996-04-03,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 03:16:54.575097,Natim Hassam,Natim Hassam,Portugal,1996-04-03,Right-hand bat,Right-arm offbreak
42066,success,,Naved Latif,Naved Latif,Pakistan,1976-02-21,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:56.038612,Naved Latif,Naved Latif,Pakistan,1976-02-21,Right-hand bat,Right-arm medium
1464737,success,,Nawazish Akhtar,Nawazish Akhtar,Saudi Arabia,1995-04-20,,Right-hand bat,right,,,,,2026-06-10 03:16:57.50069,Nawazish Akhtar,Nawazish Akhtar,Saudi Arabia,1995-04-20,Right-hand bat,
56059,success,,Mohammed Nazimuddin,Nazimuddin,Bangladesh,1985-10-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:16:58.994908,Nazimuddin,Mohammed Nazimuddin,Bangladesh,1985-10-01,Right-hand bat,Right-arm medium
1167763,success,,Ngawang Thinley,Ngawang Thinley,Bhutan,2001-03-24,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 03:17:00.45666,Ngawang Thinley,Ngawang Thinley,Bhutan,2001-03-24,Right-hand bat,Right-arm medium
1459932,success,,Ouattara Katienefoa Mohamed,Ouattara Mohamed,Ivory Coast,1998-08-22,,Right-hand bat,right,,,,,2026-06-10 03:17:01.918382,Ouattara Mohamed,Ouattara Katienefoa Mohamed,Ivory Coast,1998-08-22,Right-hand bat,
